id,pred,,
comment_4296,1,,
comment_4297,1,,
comment_4298,0,,
comment_4299,1,,
comment_4300,0,,
comment_4301,0,,
comment_4302,1,,
comment_4303,0,,
comment_4304,0,,
comment_4305,1,,
comment_4306,1,,
comment_4307,1,,
comment_4308,1,,
comment_4309,1,,
comment_4310,0,,
comment_4311,0,,
comment_4312,1,,
comment_4313,0,,
comment_4314,1,,
comment_4315,0,,
comment_4316,1,,
comment_4317,1,,
comment_4318,0,,
comment_4319,0,,
comment_4320,1,,
comment_4321,1,,
comment_4322,0,,
comment_4323,1,,
comment_4324,0,,
comment_4325,1,,
comment_4326,0,,
comment_4327,1,,
comment_4328,1,,
comment_4329,0,,
comment_4330,1,,
comment_4331,0,,
comment_4332,0,,
comment_4333,0,,
comment_4334,0,,
comment_4335,0,,
comment_4336,0,,
comment_4337,0,,
comment_4338,0,,
comment_4339,1,,
comment_4340,1,,
comment_4341,0,,
comment_4342,0,,
comment_4343,0,,
comment_4344,0,,
comment_4345,0,,
comment_4346,0,,
comment_4347,1,,
comment_4348,1,,
comment_4349,1,,
comment_4350,0,,
comment_4351,1,,
comment_4352,1,,
comment_4353,0,,
comment_4354,1,,
comment_4355,0,,
comment_4356,1,,
comment_4357,0,,
comment_4358,1,,
comment_4359,1,,
comment_4360,0,,
comment_4361,1,,
comment_4362,1,,
comment_4363,0,,
comment_4364,1,,
comment_4365,0,,
comment_4366,0,,
comment_4367,1,,
comment_4368,1,,
comment_4369,1,,
comment_4370,1,,
comment_4371,0,,
comment_4372,0,,
comment_4373,1,,
comment_4374,1,,
comment_4375,0,,
comment_4376,1,,
comment_4377,1,,
comment_4378,0,,
comment_4379,0,,
comment_4380,1,,
comment_4381,1,,
comment_4382,0,,
comment_4383,1,,
comment_4384,1,,
comment_4385,1,,
comment_4386,1,,
comment_4387,1,,
comment_4388,1,,
comment_4389,1,,
comment_4390,0,,
comment_4391,0,,
comment_4392,0,,
comment_4393,1,,
comment_4394,1,,
comment_4395,0,,
comment_4396,1,,
comment_4397,1,,
comment_4398,1,,
comment_4399,0,,
comment_4400,0,,
comment_4401,0,,
comment_4402,1,,
comment_4403,0,,
comment_4404,0,,
comment_4405,0,,
comment_4406,0,,
comment_4407,1,,
comment_4408,1,,
comment_4409,0,,
comment_4410,0,,
comment_4411,1,,
comment_4412,0,,
comment_4413,1,,
comment_4414,0,,
comment_4415,0,,
comment_4416,1,,
comment_4417,1,,
comment_4418,0,,
comment_4419,1,,
comment_4420,1,,
comment_4421,0,,
comment_4422,0,,
comment_4423,0,,
comment_4424,0,,
comment_4425,0,,
comment_4426,0,,
comment_4427,0,,
comment_4428,0,,
comment_4429,0,,
comment_4430,1,,
comment_4431,0,,
comment_4432,1,,
comment_4433,1,,
comment_4434,0,,
comment_4435,1,,
comment_4436,0,,
comment_4437,1,,
comment_4438,1,,
comment_4439,0,,
comment_4440,1,,
comment_4441,1,,
comment_4442,0,,
comment_4443,0,,
comment_4444,0,,
comment_4445,1,,
comment_4446,1,,
comment_4447,0,,
comment_4448,0,,
comment_4449,0,,
comment_4450,0,,
comment_4451,0,,
comment_4452,1,,
comment_4453,0,,
comment_4454,1,,
comment_4455,1,,
comment_4456,1,,
comment_4457,1,,
comment_4458,1,,
comment_4459,1,,
comment_4460,1,,
comment_4461,1,,
comment_4462,1,,
comment_4463,0,,
comment_4464,1,,
comment_4465,1,,
comment_4466,1,,
comment_4467,0,,
comment_4468,1,,
comment_4469,0,,
comment_4470,1,,
comment_4471,0,,
comment_4472,1,,
comment_4473,0,,
comment_4474,0,,
comment_4475,1,,
comment_4476,0,,
comment_4477,1,,
comment_4478,1,,
comment_4479,0,,
comment_4480,0,,
comment_4481,0,,
comment_4482,0,,
comment_4483,1,,
comment_4484,1,,
comment_4485,0,,
comment_4486,1,,
comment_4487,0,,
comment_4488,0,,
comment_4489,0,,
comment_4490,0,,
comment_4491,0,,
comment_4492,1,,
comment_4493,1,,
comment_4494,1,,
comment_4495,0,,
comment_4496,1,,
comment_4497,1,,
comment_4498,0,,
comment_4499,0,,
comment_4500,1,,
comment_4501,1,,
comment_4502,0,,
comment_4503,1,,
comment_4504,1,,
comment_4505,1,,
comment_4506,0,,
comment_4507,1,,
comment_4508,0,,
comment_4509,0,,
comment_4510,0,,
comment_4511,1,,
comment_4512,0,,
comment_4513,0,,
comment_4514,1,,
comment_4515,1,,
comment_4516,1,,
comment_4517,0,,
comment_4518,0,,
comment_4519,0,,
comment_4520,0,,
comment_4521,0,,
comment_4522,0,,
comment_4523,0,,
comment_4524,1,,
comment_4525,0,,
comment_4526,0,,
comment_4527,1,,
comment_4528,0,,
comment_4529,0,,
comment_4530,0,,
comment_4531,1,,
comment_4532,1,,
comment_4533,0,,
comment_4534,1,,
comment_4535,0,,
comment_4536,1,,
comment_4537,0,,
comment_4538,1,,
comment_4539,1,,
comment_4540,1,,
comment_4541,1,,
comment_4542,0,,
comment_4543,0,,
comment_4544,0,,
comment_4545,1,,
comment_4546,0,,
comment_4547,1,,
comment_4548,0,,
comment_4549,0,,
comment_4550,0,,
comment_4551,1,,
comment_4552,0,,
comment_4553,1,,
comment_4554,1,,
comment_4555,0,,
comment_4556,0,,
comment_4557,0,,
comment_4558,1,,
comment_4559,1,,
comment_4560,0,,
comment_4561,1,,
comment_4562,0,,
comment_4563,0,,
comment_4564,1,,
comment_4565,0,,
comment_4566,1,,
comment_4567,1,,
comment_4568,0,,
comment_4569,1,,
comment_4570,0,,
comment_4571,0,,
comment_4572,1,,
comment_4573,0,,
comment_4574,0,,
comment_4575,0,,
comment_4576,1,,
comment_4577,1,,
comment_4578,0,,
comment_4579,0,,
comment_4580,1,,
comment_4581,0,,
comment_4582,1,,
comment_4583,0,,
comment_4584,0,,
comment_4585,0,,
comment_4586,0,,
comment_4587,0,,
comment_4588,1,,
comment_4589,1,,
comment_4590,1,,
comment_4591,1,,
comment_4592,0,,
comment_4593,1,,
comment_4594,0,,
comment_4595,1,,
comment_4596,1,,
comment_4597,1,,
comment_4598,0,,
comment_4599,1,,
comment_4600,0,,
comment_4601,1,,
comment_4602,0,,
comment_4603,0,,
comment_4604,1,,
comment_4605,0,,
comment_4606,1,,
comment_4607,1,,
comment_4608,1,,
comment_4609,0,,
comment_4610,0,,
comment_4611,1,,
comment_4612,1,,
comment_4613,0,,
comment_4614,0,,
comment_4615,0,,
comment_4616,1,,
comment_4617,0,,
comment_4618,0,,
comment_4619,1,,
comment_4620,0,,
comment_4621,0,,
comment_4622,0,,
comment_4623,0,,
comment_4624,1,,
comment_4625,0,,
comment_4626,1,,
comment_4627,1,,
comment_4628,0,,
comment_4629,1,,
comment_4630,0,,
comment_4631,1,,
comment_4632,1,,
comment_4633,1,,
comment_4634,0,,
comment_4635,0,,
comment_4636,0,,
comment_4637,1,,
comment_4638,1,,
comment_4639,0,,
comment_4640,0,,
comment_4641,0,,
comment_4642,0,,
comment_4643,0,,
comment_4644,0,,
comment_4645,0,,
comment_4646,1,,
comment_4647,1,,
comment_4648,0,,
comment_4649,0,,
comment_4650,0,,
comment_4651,0,,
comment_4652,0,,
comment_4653,1,,
comment_4654,1,,
comment_4655,0,,
comment_4656,0,,
comment_4657,1,,
comment_4658,0,,
comment_4659,0,,
comment_4660,0,,
comment_4661,0,,
comment_4662,0,,
comment_4663,0,,
comment_4664,0,,
comment_4665,0,,
comment_4666,0,,
comment_4667,1,,
comment_4668,0,,
comment_4669,1,,
comment_4670,0,,
comment_4671,1,,
comment_4672,0,,
comment_4673,1,,
comment_4674,0,,
comment_4675,1,,
comment_4676,1,,
comment_4677,1,,
comment_4678,0,,
comment_4679,0,,
comment_4680,0,,
comment_4681,0,,
comment_4682,0,,
comment_4683,0,,
comment_4684,0,,
comment_4685,0,,
comment_4686,1,,
comment_4687,0,,
comment_4688,1,,
comment_4689,1,,
comment_4690,0,,
comment_4691,0,,
comment_4692,0,,
comment_4693,0,,
comment_4694,1,,
comment_4695,1,,
comment_4696,0,,
comment_4697,0,,
comment_4698,1,,
comment_4699,0,,
comment_4700,0,,
comment_4701,1,,
comment_4702,0,,
comment_4703,0,,
comment_4704,0,,
comment_4705,1,,
comment_4706,1,,
comment_4707,0,,
comment_4708,0,,
comment_4709,0,,
comment_4710,0,,
comment_4711,1,,
comment_4712,1,,
comment_4713,0,,
comment_4714,1,,
comment_4715,0,,
comment_4716,1,,
comment_4717,1,,
comment_4718,1,,
comment_4719,1,,
comment_4720,0,,
comment_4721,1,,
comment_4722,0,,
comment_4723,0,,
comment_4724,0,,
comment_4725,0,,
comment_4726,1,,
comment_4727,0,,
comment_4728,1,,
comment_4729,0,,
comment_4730,1,,
comment_4731,1,,
comment_4732,1,,
comment_4733,1,,
comment_4734,0,,
comment_4735,0,,
comment_4736,1,,
comment_4737,1,,
comment_4738,0,,
comment_4739,0,,
comment_4740,0,,
comment_4741,1,,
comment_4742,0,,
comment_4743,1,,
comment_4744,1,,
comment_4745,1,,
comment_4746,1,,
comment_4747,1,,
comment_4748,0,,
comment_4749,0,,
comment_4750,1,,
comment_4751,0,,
comment_4752,1,,
comment_4753,0,,
comment_4754,0,,
comment_4755,0,,
comment_4756,1,,
comment_4757,0,,
comment_4758,1,,
comment_4759,0,,
comment_4760,0,,
comment_4761,1,,
comment_4762,1,,
comment_4763,0,,
comment_4764,0,,
comment_4765,1,,
comment_4766,1,,
comment_4767,1,,
comment_4768,0,,
comment_4769,1,,
comment_4770,1,,
comment_4771,1,,
comment_4772,0,,
comment_4773,0,,
comment_4774,0,,
comment_4775,0,,
comment_4776,0,,
comment_4777,0,,
comment_4778,0,,
comment_4779,0,,
comment_4780,0,,
comment_4781,1,,
comment_4782,0,,
comment_4783,0,,
comment_4784,0,,
comment_4785,0,,
comment_4786,1,,
comment_4787,0,,
comment_4788,0,,
comment_4789,0,,
comment_4790,1,,
comment_4791,0,,
comment_4792,1,,
comment_4793,0,,
comment_4794,0,,
comment_4795,1,,
comment_4796,0,,
comment_4797,0,,
comment_4798,0,,
comment_4799,1,,
comment_4800,0,,
comment_4801,1,,
comment_4802,0,,
comment_4803,0,,
comment_4804,0,,
comment_4805,0,,
comment_4806,0,,
comment_4807,0,,
comment_4808,1,,
comment_4809,0,,
comment_4810,1,,
comment_4811,0,,
comment_4812,0,,
comment_4813,0,,
comment_4814,0,,
comment_4815,1,,
comment_4816,1,,
comment_4817,1,,
comment_4818,0,,
comment_4819,0,,
comment_4820,1,,
comment_4821,1,,
comment_4822,0,,
comment_4823,0,,
comment_4824,0,,
comment_4825,0,,
comment_4826,1,,
comment_4827,0,,
comment_4828,0,,
comment_4829,0,,
comment_4830,0,,
comment_4831,1,,
comment_4832,1,,
comment_4833,1,,
comment_4834,0,,
comment_4835,1,,
comment_4836,0,,
comment_4837,1,,
comment_4838,1,,
comment_4839,1,,
comment_4840,0,,
comment_4841,0,,
comment_4842,0,,
comment_4843,0,,
comment_4844,1,,
comment_4845,1,,
comment_4846,0,,
comment_4847,1,,
comment_4848,0,,
comment_4849,1,,
comment_4850,0,,
comment_4851,0,,
comment_4852,1,,
comment_4853,0,,
comment_4854,1,,
comment_4855,0,,
comment_4856,0,,
comment_4857,1,,
comment_4858,1,,
comment_4859,1,,
comment_4860,1,,
comment_4861,1,,
comment_4862,0,,
comment_4863,0,,
comment_4864,1,,
comment_4865,0,,
comment_4866,0,,
comment_4867,0,,
comment_4868,0,,
comment_4869,1,,
comment_4870,0,,
comment_4871,0,,
comment_4872,1,,
comment_4873,0,,
comment_4874,1,,
comment_4875,0,,
comment_4876,1,,
comment_4877,0,,
comment_4878,0,,
comment_4879,0,,
comment_4880,1,,
comment_4881,0,,
comment_4882,0,,
comment_4883,0,,
comment_4884,1,,
comment_4885,0,,
comment_4886,1,,
comment_4887,0,,
comment_4888,0,,
comment_4889,0,,
comment_4890,1,,
comment_4891,0,,
comment_4892,0,,
comment_4893,0,,
comment_4894,1,,
comment_4895,0,,
comment_4896,1,,
comment_4897,1,,
comment_4898,1,,
comment_4899,0,,
comment_4900,1,,
comment_4901,0,,
comment_4902,0,,
comment_4903,1,,
comment_4904,0,,
comment_4905,1,,
comment_4906,0,,
comment_4907,1,,
comment_4908,1,,
comment_4909,1,,
comment_4910,0,,
comment_4911,0,,
comment_4912,1,,
comment_4913,0,,
comment_4914,1,,
comment_4915,0,,
comment_4916,0,,
comment_4917,1,,
comment_4918,1,,
comment_4919,0,,
comment_4920,0,,
comment_4921,1,,
comment_4922,1,,
comment_4923,0,,
comment_4924,1,,
comment_4925,0,,
comment_4926,0,,
comment_4927,0,,
comment_4928,0,,
comment_4929,1,,
comment_4930,0,,
comment_4931,0,,
comment_4932,0,,
comment_4933,0,,
comment_4934,1,,
comment_4935,1,,
comment_4936,1,,
comment_4937,1,,
comment_4938,1,,
comment_4939,0,,
comment_4940,0,,
comment_4941,1,,
comment_4942,1,,
comment_4943,1,,
comment_4944,1,,
comment_4945,1,,
comment_4946,0,,
comment_4947,1,,
comment_4948,1,,
comment_4949,0,,
comment_4950,0,,
comment_4951,0,,
comment_4952,0,,
comment_4953,1,,
comment_4954,0,,
comment_4955,1,,
comment_4956,0,,
comment_4957,1,,
comment_4958,1,,
comment_4959,0,,
comment_4960,0,,
comment_4961,0,,
comment_4962,1,,
comment_4963,1,,
comment_4964,0,,
comment_4965,0,,
comment_4966,0,,
comment_4967,1,,
comment_4968,0,,
comment_4969,0,,
comment_4970,1,,
comment_4971,1,,
comment_4972,1,,
comment_4973,1,,
comment_4974,1,,
comment_4975,0,,
comment_4976,1,,
comment_4977,1,,
comment_4978,0,,
comment_4979,0,,
comment_4980,0,,
comment_4981,0,,
comment_4982,0,,
comment_4983,1,,
comment_4984,1,,
comment_4985,0,,
comment_4986,0,,
comment_4987,1,,
comment_4988,0,,
comment_4989,1,,
comment_4990,1,,
comment_4991,1,,
comment_4992,1,,
comment_4993,0,,
comment_4994,1,,
comment_4995,0,,
comment_4996,0,,
comment_4997,0,,
comment_4998,0,,
comment_4999,0,,
comment_5000,1,1,TRUE
comment_5001,0,0,TRUE
comment_5002,1,0,FALSE
comment_5003,0,0,TRUE
comment_5004,0,0,TRUE
comment_5005,0,0,TRUE
comment_5006,1,1,TRUE
comment_5007,1,1,TRUE
comment_5008,0,0,TRUE
comment_5009,1,1,TRUE
comment_5010,0,0,TRUE
comment_5011,1,1,TRUE
comment_5012,0,0,TRUE
comment_5013,0,0,TRUE
comment_5014,1,1,TRUE
comment_5015,1,1,TRUE
comment_5016,1,0,FALSE
comment_5017,0,0,TRUE
comment_5018,1,1,TRUE
comment_5019,1,1,TRUE
comment_5020,1,1,TRUE
comment_5021,1,1,TRUE
comment_5022,1,1,TRUE
comment_5023,0,0,TRUE
comment_5024,0,0,TRUE
comment_5025,0,0,TRUE
comment_5026,1,1,TRUE
comment_5027,0,0,TRUE
comment_5028,0,0,TRUE
comment_5029,1,1,TRUE
comment_5030,0,0,TRUE
comment_5031,0,0,TRUE
comment_5032,0,0,TRUE
comment_5033,0,0,TRUE
comment_5034,0,0,TRUE
comment_5035,1,1,TRUE
comment_5036,1,1,TRUE
comment_5037,1,1,TRUE
comment_5038,0,0,TRUE
comment_5039,1,1,TRUE
comment_5040,1,1,TRUE
comment_5041,1,1,TRUE
comment_5042,1,1,TRUE
comment_5043,0,0,TRUE
comment_5044,1,1,TRUE
comment_5045,0,0,TRUE
comment_5046,1,1,TRUE
comment_5047,0,0,TRUE
comment_5048,1,1,TRUE
comment_5049,1,1,TRUE
comment_5050,1,1,TRUE
comment_5051,1,1,TRUE
comment_5052,0,0,TRUE
comment_5053,1,1,TRUE
comment_5054,1,1,TRUE
comment_5055,0,0,TRUE
comment_5056,0,0,TRUE
comment_5057,1,1,TRUE
comment_5058,0,0,TRUE
comment_5059,0,0,TRUE
comment_5060,0,0,TRUE
comment_5061,1,0,FALSE
comment_5062,1,1,TRUE
comment_5063,0,0,TRUE
comment_5064,0,0,TRUE
comment_5065,0,0,TRUE
comment_5066,1,1,TRUE
comment_5067,1,1,TRUE
comment_5068,0,0,TRUE
comment_5069,1,1,TRUE
comment_5070,1,1,TRUE
comment_5071,1,1,TRUE
comment_5072,1,1,TRUE
comment_5073,1,1,TRUE
comment_5074,1,0,FALSE
comment_5075,1,1,TRUE
comment_5076,0,0,TRUE
comment_5077,1,1,TRUE
comment_5078,0,0,TRUE
comment_5079,0,1,FALSE
comment_5080,1,1,TRUE
comment_5081,0,1,FALSE
comment_5082,1,1,TRUE
comment_5083,0,0,TRUE
comment_5084,1,1,TRUE
comment_5085,0,1,FALSE
comment_5086,0,1,FALSE
comment_5087,0,1,FALSE
comment_5088,1,0,FALSE
comment_5089,1,1,TRUE
comment_5090,0,0,TRUE
comment_5091,0,1,FALSE
comment_5092,1,1,TRUE
comment_5093,0,0,TRUE
comment_5094,1,1,TRUE
comment_5095,0,0,TRUE
comment_5096,0,0,TRUE
comment_5097,1,1,TRUE
comment_5098,0,0,TRUE
comment_5099,1,1,TRUE
comment_5100,1,1,TRUE
comment_5101,0,1,FALSE
comment_5102,1,1,TRUE
comment_5103,0,0,TRUE
comment_5104,0,0,TRUE
comment_5105,0,0,TRUE
comment_5106,1,1,TRUE
comment_5107,1,1,TRUE
comment_5108,0,0,TRUE
comment_5109,0,1,FALSE
comment_5110,1,1,TRUE
comment_5111,0,0,TRUE
comment_5112,0,0,TRUE
comment_5113,1,1,TRUE
comment_5114,0,0,TRUE
comment_5115,0,0,TRUE
comment_5116,0,0,TRUE
comment_5117,1,1,TRUE
comment_5118,0,1,FALSE
comment_5119,1,1,TRUE
comment_5120,0,0,TRUE
comment_5121,0,0,TRUE
comment_5122,0,0,TRUE
comment_5123,0,0,TRUE
comment_5124,0,0,TRUE
comment_5125,0,0,TRUE
comment_5126,0,0,TRUE
comment_5127,1,1,TRUE
comment_5128,1,1,TRUE
comment_5129,0,0,TRUE
comment_5130,0,1,FALSE
comment_5131,1,1,TRUE
comment_5132,1,1,TRUE
comment_5133,0,0,TRUE
comment_5134,1,0,FALSE
comment_5135,0,0,TRUE
comment_5136,1,1,TRUE
comment_5137,0,0,TRUE
comment_5138,1,1,TRUE
comment_5139,0,0,TRUE
comment_5140,0,0,TRUE
comment_5141,0,0,TRUE
comment_5142,1,1,TRUE
comment_5143,1,1,TRUE
comment_5144,0,0,TRUE
comment_5145,1,1,TRUE
comment_5146,0,0,TRUE
comment_5147,1,1,TRUE
comment_5148,1,1,TRUE
comment_5149,0,0,TRUE
comment_5150,0,1,FALSE
comment_5151,0,1,FALSE
comment_5152,1,1,TRUE
comment_5153,0,0,TRUE
comment_5154,0,0,TRUE
comment_5155,0,0,TRUE
comment_5156,0,0,TRUE
comment_5157,0,1,FALSE
comment_5158,0,0,TRUE
comment_5159,0,0,TRUE
comment_5160,0,0,TRUE
comment_5161,1,1,TRUE
comment_5162,0,0,TRUE
comment_5163,0,0,TRUE
comment_5164,0,0,TRUE
comment_5165,1,1,TRUE
comment_5166,1,1,TRUE
comment_5167,1,1,TRUE
comment_5168,0,1,FALSE
comment_5169,0,0,TRUE
comment_5170,1,1,TRUE
comment_5171,1,1,TRUE
comment_5172,0,1,FALSE
comment_5173,1,1,TRUE
comment_5174,0,0,TRUE
comment_5175,1,1,TRUE
comment_5176,1,0,FALSE
comment_5177,0,0,TRUE
comment_5178,0,0,TRUE
comment_5179,1,1,TRUE
comment_5180,1,0,FALSE
comment_5181,0,0,TRUE
comment_5182,0,0,TRUE
comment_5183,1,1,TRUE
comment_5184,1,1,TRUE
comment_5185,1,1,TRUE
comment_5186,0,0,TRUE
comment_5187,0,0,TRUE
comment_5188,1,1,TRUE
comment_5189,1,1,TRUE
comment_5190,1,1,TRUE
comment_5191,0,0,TRUE
comment_5192,0,0,TRUE
comment_5193,0,0,TRUE
comment_5194,1,1,TRUE
comment_5195,1,1,TRUE
comment_5196,1,1,TRUE
comment_5197,0,0,TRUE
comment_5198,0,0,TRUE
comment_5199,0,0,TRUE
comment_5200,0,0,TRUE
comment_5201,0,1,FALSE
comment_5202,0,1,FALSE
comment_5203,1,1,TRUE
comment_5204,0,0,TRUE
comment_5205,0,0,TRUE
comment_5206,1,1,TRUE
comment_5207,0,0,TRUE
comment_5208,0,0,TRUE
comment_5209,1,1,TRUE
comment_5210,0,0,TRUE
comment_5211,1,1,TRUE
comment_5212,0,0,TRUE
comment_5213,1,1,TRUE
comment_5214,0,0,TRUE
comment_5215,1,1,TRUE
comment_5216,1,1,TRUE
comment_5217,1,1,TRUE
comment_5218,1,1,TRUE
comment_5219,0,0,TRUE
comment_5220,1,0,FALSE
comment_5221,0,0,TRUE
comment_5222,0,1,FALSE
comment_5223,1,0,FALSE
comment_5224,0,0,TRUE
comment_5225,0,0,TRUE
comment_5226,0,0,TRUE
comment_5227,1,1,TRUE
comment_5228,1,0,FALSE
comment_5229,0,0,TRUE
comment_5230,0,0,TRUE
comment_5231,1,1,TRUE
comment_5232,1,1,TRUE
comment_5233,1,1,TRUE
comment_5234,0,0,TRUE
comment_5235,0,0,TRUE
comment_5236,0,0,TRUE
comment_5237,1,1,TRUE
comment_5238,1,1,TRUE
comment_5239,0,0,TRUE
comment_5240,0,0,TRUE
comment_5241,0,0,TRUE
comment_5242,1,1,TRUE
comment_5243,0,1,FALSE
comment_5244,1,1,TRUE
comment_5245,0,0,TRUE
comment_5246,1,1,TRUE
comment_5247,1,1,TRUE
comment_5248,1,1,TRUE
comment_5249,0,0,TRUE
comment_5250,1,1,TRUE
comment_5251,0,0,TRUE
comment_5252,0,0,TRUE
comment_5253,1,1,TRUE
comment_5254,0,0,TRUE
comment_5255,1,0,FALSE
comment_5256,1,1,TRUE
comment_5257,0,0,TRUE
comment_5258,0,0,TRUE
comment_5259,1,1,TRUE
comment_5260,0,1,FALSE
comment_5261,0,0,TRUE
comment_5262,1,1,TRUE
comment_5263,1,1,TRUE
comment_5264,0,0,TRUE
comment_5265,0,0,TRUE
comment_5266,0,0,TRUE
comment_5267,0,0,TRUE
comment_5268,1,1,TRUE
comment_5269,1,1,TRUE
comment_5270,1,1,TRUE
comment_5271,0,1,FALSE
comment_5272,1,0,FALSE
comment_5273,0,0,TRUE
comment_5274,0,0,TRUE
comment_5275,1,1,TRUE
comment_5276,1,1,TRUE
comment_5277,0,0,TRUE
comment_5278,1,1,TRUE
comment_5279,0,0,TRUE
comment_5280,0,0,TRUE
comment_5281,1,1,TRUE
comment_5282,1,0,FALSE
comment_5283,0,0,TRUE
comment_5284,0,1,FALSE
comment_5285,1,1,TRUE
comment_5286,0,0,TRUE
comment_5287,0,1,FALSE
comment_5288,0,0,TRUE
comment_5289,1,1,TRUE
comment_5290,0,0,TRUE
comment_5291,1,1,TRUE
comment_5292,0,1,FALSE
comment_5293,0,1,FALSE
comment_5294,1,1,TRUE
comment_5295,0,0,TRUE
comment_5296,0,0,TRUE
comment_5297,1,1,TRUE
comment_5298,1,1,TRUE
comment_5299,0,0,TRUE
comment_5300,1,1,TRUE
comment_5301,0,0,TRUE
comment_5302,1,1,TRUE
comment_5303,1,1,TRUE
comment_5304,0,0,TRUE
comment_5305,1,1,TRUE
comment_5306,0,1,FALSE
comment_5307,1,1,TRUE
comment_5308,1,1,TRUE
comment_5309,0,0,TRUE
comment_5310,1,0,FALSE
comment_5311,1,1,TRUE
comment_5312,0,0,TRUE
comment_5313,0,0,TRUE
comment_5314,0,0,TRUE
comment_5315,0,0,TRUE
comment_5316,1,1,TRUE
comment_5317,1,1,TRUE
comment_5318,1,1,TRUE
comment_5319,0,0,TRUE
comment_5320,0,0,TRUE
comment_5321,0,1,FALSE
comment_5322,1,1,TRUE
comment_5323,0,0,TRUE
comment_5324,1,1,TRUE
comment_5325,0,0,TRUE
comment_5326,0,0,TRUE
comment_5327,0,0,TRUE
comment_5328,0,0,TRUE
comment_5329,0,0,TRUE
comment_5330,1,0,FALSE
comment_5331,0,0,TRUE
comment_5332,1,0,FALSE
comment_5333,0,1,FALSE
comment_5334,0,0,TRUE
comment_5335,1,1,TRUE
comment_5336,1,1,TRUE
comment_5337,0,0,TRUE
comment_5338,0,0,TRUE
comment_5339,1,1,TRUE
comment_5340,1,1,TRUE
comment_5341,1,1,TRUE
comment_5342,0,0,TRUE
comment_5343,1,1,TRUE
comment_5344,1,1,TRUE
comment_5345,0,0,TRUE
comment_5346,0,0,TRUE
comment_5347,0,0,TRUE
comment_5348,0,0,TRUE
comment_5349,1,1,TRUE
comment_5350,0,0,TRUE
comment_5351,0,0,TRUE
comment_5352,0,0,TRUE
comment_5353,0,0,TRUE
comment_5354,0,0,TRUE
comment_5355,0,1,FALSE
comment_5356,1,1,TRUE
comment_5357,1,1,TRUE
comment_5358,0,1,FALSE
comment_5359,1,0,FALSE
comment_5360,1,0,FALSE
comment_5361,1,0,FALSE
comment_5362,1,1,TRUE
comment_5363,0,0,TRUE
comment_5364,1,1,TRUE
comment_5365,1,1,TRUE
comment_5366,0,0,TRUE
comment_5367,1,1,TRUE
comment_5368,0,0,TRUE
comment_5369,1,1,TRUE
comment_5370,1,1,TRUE
comment_5371,1,1,TRUE
comment_5372,0,1,FALSE
comment_5373,0,0,TRUE
comment_5374,0,0,TRUE
comment_5375,0,0,TRUE
comment_5376,1,1,TRUE
comment_5377,1,1,TRUE
comment_5378,0,0,TRUE
comment_5379,1,1,TRUE
comment_5380,0,0,TRUE
comment_5381,0,0,TRUE
comment_5382,1,0,FALSE
comment_5383,1,1,TRUE
comment_5384,0,1,FALSE
comment_5385,1,1,TRUE
comment_5386,0,0,TRUE
comment_5387,1,1,TRUE
comment_5388,0,0,TRUE
comment_5389,1,1,TRUE
comment_5390,0,0,TRUE
comment_5391,1,1,TRUE
comment_5392,0,0,TRUE
comment_5393,0,0,TRUE
comment_5394,0,0,TRUE
comment_5395,0,1,FALSE
comment_5396,1,1,TRUE
comment_5397,0,0,TRUE
comment_5398,0,0,TRUE
comment_5399,0,0,TRUE
comment_5400,1,1,TRUE
comment_5401,0,0,TRUE
comment_5402,0,0,TRUE
comment_5403,0,0,TRUE
comment_5404,1,1,TRUE
comment_5405,0,0,TRUE
comment_5406,0,1,FALSE
comment_5407,0,0,TRUE
comment_5408,1,1,TRUE
comment_5409,0,0,TRUE
comment_5410,0,0,TRUE
comment_5411,1,1,TRUE
comment_5412,0,0,TRUE
comment_5413,0,0,TRUE
comment_5414,0,0,TRUE
comment_5415,0,0,TRUE
comment_5416,1,1,TRUE
comment_5417,0,0,TRUE
comment_5418,0,1,FALSE
comment_5419,1,1,TRUE
comment_5420,1,1,TRUE
comment_5421,1,1,TRUE
comment_5422,0,0,TRUE
comment_5423,0,0,TRUE
comment_5424,0,1,FALSE
comment_5425,1,1,TRUE
comment_5426,0,0,TRUE
comment_5427,0,1,FALSE
comment_5428,0,0,TRUE
comment_5429,0,0,TRUE
comment_5430,0,0,TRUE
comment_5431,1,1,TRUE
comment_5432,0,0,TRUE
comment_5433,0,0,TRUE
comment_5434,0,0,TRUE
comment_5435,1,0,FALSE
comment_5436,0,0,TRUE
comment_5437,0,0,TRUE
comment_5438,1,1,TRUE
comment_5439,1,1,TRUE
comment_5440,1,1,TRUE
comment_5441,1,1,TRUE
comment_5442,1,1,TRUE
comment_5443,1,0,FALSE
comment_5444,1,1,TRUE
comment_5445,1,1,TRUE
comment_5446,0,0,TRUE
comment_5447,1,1,TRUE
comment_5448,1,1,TRUE
comment_5449,1,1,TRUE
comment_5450,0,1,FALSE
comment_5451,1,1,TRUE
comment_5452,0,0,TRUE
comment_5453,0,1,FALSE
comment_5454,0,0,TRUE
comment_5455,1,1,TRUE
comment_5456,1,1,TRUE
comment_5457,1,0,FALSE
comment_5458,0,0,TRUE
comment_5459,0,0,TRUE
comment_5460,1,1,TRUE
comment_5461,1,1,TRUE
comment_5462,0,0,TRUE
